sp_id	sp_gq_id	age	sex
942627485	450008485	34	M
942627486	450008485	55	M
942627487	450008485	55	M
942627488	450008485	53	M
942627489	450008485	26	M
942627490	450008485	20	M
942627491	450008485	46	M
942627492	450008485	28	M
942627493	450008485	20	M
942627494	450008485	25	M
942627495	450008485	39	M
942627496	450008485	40	M
942627497	450008485	26	M
942628432	450008485	59	M
942628431	450008485	49	M
942628430	450008485	48	M
942628429	450008485	48	M
942628428	450008485	47	M
942628427	450008485	27	M
942628426	450008485	18	M
942628425	450008485	59	M
942628424	450008485	35	M
942628423	450008485	26	M
942628422	450008485	54	M
942628421	450008485	40	M
942628420	450008485	48	M
942628419	450008485	23	M
942628418	450008485	27	M
942628417	450008485	34	M
942628416	450008485	28	M
942628415	450008485	32	M
942628414	450008485	51	M
942628413	450008485	38	M
942628412	450008485	44	M
942628411	450008485	39	M
942628410	450008485	23	M
942628409	450008485	23	M
942628408	450008485	22	M
942628407	450008485	34	M
942628406	450008485	27	M
942628405	450008485	38	M
942628404	450008485	42	M
942628403	450008485	42	M
942628402	450008485	54	M
942628401	450008485	32	M
942628400	450008485	44	M
942628399	450008485	22	M
942628398	450008485	24	M
942628397	450008485	21	M
942628396	450008485	30	M
942628395	450008485	24	M
942628394	450008485	28	M
942628450	450008485	47	M
942628451	450008485	47	M
942628452	450008485	54	M
942628453	450008485	32	M
942628454	450008485	46	M
942628393	450008485	26	M
942628392	450008485	40	M
942628391	450008485	54	M
942628390	450008485	51	M
942628389	450008485	26	M
942628388	450008485	38	M
942628387	450008485	58	M
942628386	450008485	52	M
942628385	450008485	44	M
942628384	450008485	31	M
942628383	450008485	40	M
942628382	450008485	61	M
942628381	450008485	31	M
942628380	450008485	46	M
942628379	450008485	27	M
942628378	450008485	32	M
942628377	450008485	41	M
942628376	450008485	30	M
942628375	450008485	28	M
942628374	450008485	31	M
942628373	450008485	51	M
942628372	450008485	48	M
942628371	450008485	28	M
942628370	450008485	55	M
942628369	450008485	41	M
942628368	450008485	21	M
942628367	450008485	44	M
942628366	450008485	36	M
942628365	450008485	35	M
942628364	450008485	32	M
942628363	450008485	33	M
942628362	450008485	19	M
942628361	450008485	26	M
942628360	450008485	27	M
942628359	450008485	53	M
942628358	450008485	26	M
942628357	450008485	27	M
942628356	450008485	31	M
942628355	450008485	24	M
942628354	450008485	23	M
942628353	450008485	49	M
942628352	450008485	33	M
942628351	450008485	52	M
942628350	450008485	32	M
942628349	450008485	20	M
942628348	450008485	23	M
942628347	450008485	37	M
942628346	450008485	23	M
942628345	450008485	21	M
942628344	450008485	62	M
942628343	450008485	26	M
942628342	450008485	21	M
942628341	450008485	57	M
942628340	450008485	37	M
942628339	450008485	22	M
942628338	450008485	26	M
942628337	450008485	25	M
942628336	450008485	35	M
942628335	450008485	33	M
942628334	450008485	32	M
942628333	450008485	59	M
942628332	450008485	22	M
942628331	450008485	57	M
942628330	450008485	53	M
942628329	450008485	22	M
942628328	450008485	25	M
942628327	450008485	30	M
942628326	450008485	37	M
942628325	450008485	42	M
942628324	450008485	29	M
942628323	450008485	26	M
942628322	450008485	28	M
942628321	450008485	39	M
942628320	450008485	33	M
942628319	450008485	21	M
942628318	450008485	47	M
942628317	450008485	53	M
942628316	450008485	35	M
942628315	450008485	37	M
942628314	450008485	20	M
942628313	450008485	20	M
942628312	450008485	57	M
942628311	450008485	58	M
942628310	450008485	41	M
942628309	450008485	39	M
942628308	450008485	47	M
942628307	450008485	44	M
942628306	450008485	43	M
942628305	450008485	33	M
942628304	450008485	38	M
942628303	450008485	23	M
942628302	450008485	33	M
942628301	450008485	31	M
942628300	450008485	49	M
942628299	450008485	52	M
942628298	450008485	45	M
942628297	450008485	47	M
942628296	450008485	37	M
942628295	450008485	34	M
942628294	450008485	48	M
942628293	450008485	26	M
942628292	450008485	27	M
942628291	450008485	30	M
942628290	450008485	24	M
942628289	450008485	32	M
942628288	450008485	27	M
942628287	450008485	20	M
942628286	450008485	29	M
942628285	450008485	34	M
942628284	450008485	20	M
942628283	450008485	52	M
942628282	450008485	32	M
942628281	450008485	56	M
942628280	450008485	40	M
942628279	450008485	32	M
942628278	450008485	36	M
942628277	450008485	57	M
942628276	450008485	64	M
942628275	450008485	20	M
942628274	450008485	58	M
942628273	450008485	44	M
942628272	450008485	30	M
942628271	450008485	48	M
942628270	450008485	21	M
942628269	450008485	27	M
942628268	450008485	27	M
942628267	450008485	35	M
942628266	450008485	29	M
942628265	450008485	46	M
942628264	450008485	44	M
942628263	450008485	21	M
942628262	450008485	28	M
942628261	450008485	53	M
942628260	450008485	26	M
942628259	450008485	36	M
942628258	450008485	22	M
942628257	450008485	50	M
942628256	450008485	64	M
942628255	450008485	40	M
942628254	450008485	38	M
942628253	450008485	39	M
942628252	450008485	20	M
942628251	450008485	26	M
942628250	450008485	58	M
942628249	450008485	53	M
942628449	450008485	31	M
942628248	450008485	35	M
942628247	450008485	44	M
942628246	450008485	26	M
942628245	450008485	28	M
942628244	450008485	34	M
942628243	450008485	29	M
942628242	450008485	41	M
942628241	450008485	51	M
942628240	450008485	19	M
942628239	450008485	57	M
942628238	450008485	62	M
942628237	450008485	35	M
942628236	450008485	53	M
942628235	450008485	31	M
942628234	450008485	40	M
942628233	450008485	26	M
942628232	450008485	24	M
942628231	450008485	36	M
942628230	450008485	38	M
942628229	450008485	64	M
942628228	450008485	33	M
942628227	450008485	36	M
942628226	450008485	30	M
942628225	450008485	26	M
942630708	450008485	75	M
942630709	450008485	66	M
942630710	450008485	74	M
942630711	450008485	67	M
942628224	450008485	53	M
942628223	450008485	42	M
942628222	450008485	49	M
942628221	450008485	40	M
942628220	450008485	24	M
942628219	450008485	37	M
942628218	450008485	20	M
942628217	450008485	32	M
942628216	450008485	46	M
942628215	450008485	22	M
942628214	450008485	55	M
942628213	450008485	23	M
942628212	450008485	19	M
942628211	450008485	54	M
942628210	450008485	34	M
942628209	450008485	26	M
942628208	450008485	29	M
942628207	450008485	37	M
942628206	450008485	52	M
942628205	450008485	26	M
942628204	450008485	38	M
942628203	450008485	43	M
942628202	450008485	57	M
942628201	450008485	19	M
942628200	450008485	31	M
942628199	450008485	43	M
942628198	450008485	46	M
942628197	450008485	30	M
942628196	450008485	19	M
942628195	450008485	21	M
942628194	450008485	22	M
942628193	450008485	29	M
942628192	450008485	34	M
942628191	450008485	20	M
942628190	450008485	24	M
942628189	450008485	57	M
942628188	450008485	30	M
942628187	450008485	46	M
942628186	450008485	20	M
942628185	450008485	50	M
942628184	450008485	18	M
942628183	450008485	38	M
942628182	450008485	25	M
942628181	450008485	47	M
942628180	450008485	46	M
942628179	450008485	27	M
942628178	450008485	32	M
942628177	450008485	53	M
942628176	450008485	21	M
942628175	450008485	44	M
942628174	450008485	44	M
942628173	450008485	30	M
942628172	450008485	20	M
942628171	450008485	34	M
942628170	450008485	24	M
942628169	450008485	31	M
942628168	450008485	52	M
942628167	450008485	45	M
942628166	450008485	49	M
942628165	450008485	18	M
942628164	450008485	37	M
942628163	450008485	22	M
942628162	450008485	42	M
942628161	450008485	33	M
942628160	450008485	39	M
942628159	450008485	19	M
942628158	450008485	43	M
942628157	450008485	22	M
942628156	450008485	18	M
942628155	450008485	40	M
942628154	450008485	47	M
942628153	450008485	33	M
942628152	450008485	51	M
942628151	450008485	45	M
942628150	450008485	30	M
942628149	450008485	52	M
942628148	450008485	51	M
942628147	450008485	31	M
942628146	450008485	40	M
942628145	450008485	32	M
942628144	450008485	40	M
942628143	450008485	25	M
942628142	450008485	42	M
942628141	450008485	30	M
942628140	450008485	47	M
942628139	450008485	29	M
942628138	450008485	41	M
942628137	450008485	29	M
942628136	450008485	48	M
942628135	450008485	38	M
942628134	450008485	54	M
942628133	450008485	26	M
942628132	450008485	45	M
942628131	450008485	33	M
942628130	450008485	62	M
942628129	450008485	22	M
942628128	450008485	36	M
942628127	450008485	32	M
942628126	450008485	33	M
942628125	450008485	34	M
942628124	450008485	30	M
942628123	450008485	26	M
942628122	450008485	45	M
942628121	450008485	40	M
942628120	450008485	36	M
942628119	450008485	48	M
942628118	450008485	55	M
942628117	450008485	18	M
942628116	450008485	26	M
942628115	450008485	64	M
942628114	450008485	35	M
942628113	450008485	53	M
942628112	450008485	33	M
942628111	450008485	61	M
942628110	450008485	37	M
942628109	450008485	41	M
942628108	450008485	37	M
942628107	450008485	34	M
942628106	450008485	34	M
942628105	450008485	27	M
942628104	450008485	47	M
942628103	450008485	24	M
942628102	450008485	41	M
942628101	450008485	35	M
942628100	450008485	33	M
942628099	450008485	23	M
942628098	450008485	49	M
942628097	450008485	48	M
942628096	450008485	32	M
942628095	450008485	53	M
942628094	450008485	32	M
942628093	450008485	51	M
942628092	450008485	45	M
942628091	450008485	23	M
942628090	450008485	57	M
942628089	450008485	39	M
942628088	450008485	42	M
942628087	450008485	50	M
942628086	450008485	36	M
942628085	450008485	59	M
942628084	450008485	28	M
942628083	450008485	36	M
942628082	450008485	36	M
942628081	450008485	38	M
942628080	450008485	34	M
942628079	450008485	21	M
942628078	450008485	40	M
942628077	450008485	34	M
942628076	450008485	29	M
942628075	450008485	32	M
942628074	450008485	39	M
942628073	450008485	47	M
942628072	450008485	27	M
942628071	450008485	38	M
942628070	450008485	31	M
942628069	450008485	40	M
942628068	450008485	43	M
942628067	450008485	45	M
942628066	450008485	20	M
942628065	450008485	37	M
942628064	450008485	60	M
942628063	450008485	21	M
942628062	450008485	34	M
942628061	450008485	22	M
942628060	450008485	31	M
942628059	450008485	41	M
942628058	450008485	42	M
942628057	450008485	46	M
942628056	450008485	36	M
942628055	450008485	29	M
942628054	450008485	42	M
942628053	450008485	32	M
942628052	450008485	48	M
942628051	450008485	44	M
942628050	450008485	49	M
942628049	450008485	20	M
942628048	450008485	29	M
942628047	450008485	44	M
942628046	450008485	32	M
942628045	450008485	44	M
942628044	450008485	29	M
942628043	450008485	60	M
942628042	450008485	45	M
942628041	450008485	32	M
942628040	450008485	61	M
942628039	450008485	38	M
942628038	450008485	42	M
942628037	450008485	29	M
942628036	450008485	61	M
942628035	450008485	21	M
942628034	450008485	39	M
942628033	450008485	24	M
942628032	450008485	51	M
942628031	450008485	23	M
942628030	450008485	59	M
942628029	450008485	38	M
942628028	450008485	34	M
942628027	450008485	39	M
942628026	450008485	36	M
942628025	450008485	42	M
942628024	450008485	31	M
942628023	450008485	41	M
942628022	450008485	36	M
942628021	450008485	33	M
942628020	450008485	26	M
942628019	450008485	39	M
942628018	450008485	37	M
942628017	450008485	49	M
942628016	450008485	27	M
942628015	450008485	28	M
942628014	450008485	27	M
942628013	450008485	46	M
942628012	450008485	49	M
942628011	450008485	21	M
942628010	450008485	18	M
942628009	450008485	33	M
942628008	450008485	47	M
942628007	450008485	37	M
942628006	450008485	34	M
942628005	450008485	45	M
942628004	450008485	53	M
942628003	450008485	52	M
942628002	450008485	35	M
942628001	450008485	37	M
942628000	450008485	29	M
942627999	450008485	43	M
942627998	450008485	21	M
942627997	450008485	49	M
942627996	450008485	38	M
942627995	450008485	24	M
942627994	450008485	32	M
942627993	450008485	19	M
942627992	450008485	54	M
942627991	450008485	40	M
942627990	450008485	48	M
942627989	450008485	24	M
942627988	450008485	21	M
942627987	450008485	32	M
942627986	450008485	48	M
942627985	450008485	23	M
942627984	450008485	51	M
942627983	450008485	55	M
942627982	450008485	23	M
942627981	450008485	36	M
942627980	450008485	24	M
942627979	450008485	40	M
942627978	450008485	38	M
942627977	450008485	30	M
942627976	450008485	43	M
942627975	450008485	30	M
942627974	450008485	45	M
942627973	450008485	58	M
942627972	450008485	49	M
942627971	450008485	35	M
942627970	450008485	23	M
942627969	450008485	48	M
942627968	450008485	25	M
942627967	450008485	25	M
942627966	450008485	41	M
942627965	450008485	43	M
942627964	450008485	23	M
942627963	450008485	20	M
942627962	450008485	43	M
942627961	450008485	26	M
942627960	450008485	44	M
942627959	450008485	20	M
942627958	450008485	42	M
942627957	450008485	63	M
942627956	450008485	56	M
942627955	450008485	42	M
942627954	450008485	40	M
942627953	450008485	22	M
942627952	450008485	35	M
942627951	450008485	34	M
942627950	450008485	28	M
942627949	450008485	41	M
942627948	450008485	31	M
942627947	450008485	56	M
942627946	450008485	23	M
942627945	450008485	44	M
942627944	450008485	33	M
942627943	450008485	60	M
942627942	450008485	38	M
942627941	450008485	38	M
942627940	450008485	44	M
942627939	450008485	40	M
942627938	450008485	38	M
942627937	450008485	59	M
942627936	450008485	23	M
942627935	450008485	54	M
942627934	450008485	52	M
942627933	450008485	61	M
942627932	450008485	27	M
942627931	450008485	49	M
942627930	450008485	62	M
942627929	450008485	52	M
942627928	450008485	22	M
942627927	450008485	50	M
942627926	450008485	39	M
942627925	450008485	35	M
942627924	450008485	60	M
942627923	450008485	39	M
942627922	450008485	49	M
942627921	450008485	39	M
942627920	450008485	29	M
942627919	450008485	26	M
942627918	450008485	22	M
942627917	450008485	25	M
942627916	450008485	30	M
942627915	450008485	44	M
942627914	450008485	54	M
942627913	450008485	23	M
942627912	450008485	54	M
942627911	450008485	40	M
942627910	450008485	38	M
942627909	450008485	32	M
942627908	450008485	33	M
942627907	450008485	39	M
942627906	450008485	32	M
942627905	450008485	52	M
942627904	450008485	30	M
942627903	450008485	20	M
942627902	450008485	54	M
942627901	450008485	49	M
942627900	450008485	26	M
942627899	450008485	43	M
942627898	450008485	35	M
942627897	450008485	29	M
942627896	450008485	41	M
942627895	450008485	27	M
942627894	450008485	43	M
942627893	450008485	54	M
942627892	450008485	48	M
942627891	450008485	42	M
942627890	450008485	35	M
942627889	450008485	31	M
942627888	450008485	22	M
942627887	450008485	38	M
942627886	450008485	22	M
942627885	450008485	38	M
942627884	450008485	22	M
942627883	450008485	48	M
942627882	450008485	48	M
942627881	450008485	54	M
942627880	450008485	48	M
942627879	450008485	44	M
942627878	450008485	34	M
942627877	450008485	23	M
942627876	450008485	50	M
942627875	450008485	24	M
942627874	450008485	42	M
942627873	450008485	29	M
942627872	450008485	39	M
942627871	450008485	32	M
942627870	450008485	29	M
942627869	450008485	39	M
942627868	450008485	48	M
942627867	450008485	25	M
942627866	450008485	29	M
942627865	450008485	28	M
942627864	450008485	29	M
942627863	450008485	43	M
942627862	450008485	20	M
942627861	450008485	29	M
942627860	450008485	37	M
942627859	450008485	32	M
942627858	450008485	24	M
942627857	450008485	44	M
942627856	450008485	44	M
942627855	450008485	29	M
942627854	450008485	48	M
942627853	450008485	25	M
942627852	450008485	27	M
942627851	450008485	54	M
942627850	450008485	44	M
942627849	450008485	40	M
942627848	450008485	47	M
942627847	450008485	29	M
942627846	450008485	25	M
942627845	450008485	18	M
942627844	450008485	29	M
942627843	450008485	45	M
942627842	450008485	46	M
942627841	450008485	31	M
942627840	450008485	51	M
942627839	450008485	45	M
942627838	450008485	57	M
942627837	450008485	23	M
942627836	450008485	24	M
942627835	450008485	41	M
942627834	450008485	49	M
942627833	450008485	25	M
942627832	450008485	28	M
942627831	450008485	47	M
942627830	450008485	54	M
942627829	450008485	34	M
942627828	450008485	27	M
942627827	450008485	41	M
942627826	450008485	31	M
942627825	450008485	39	M
942627824	450008485	27	M
942627823	450008485	51	M
942627822	450008485	64	M
942627821	450008485	35	M
942627820	450008485	46	M
942627819	450008485	47	M
942627818	450008485	34	M
942627817	450008485	36	M
942627816	450008485	42	M
942627815	450008485	54	M
942627814	450008485	32	M
942627813	450008485	62	M
942627812	450008485	33	M
942627811	450008485	25	M
942627810	450008485	48	M
942627809	450008485	49	M
942627808	450008485	25	M
942627807	450008485	50	M
942627806	450008485	52	M
942627805	450008485	41	M
942627804	450008485	29	M
942627803	450008485	53	M
942627802	450008485	22	M
942627801	450008485	20	M
942627800	450008485	18	M
942627799	450008485	42	M
942627798	450008485	49	M
942627797	450008485	59	M
942627796	450008485	27	M
942627795	450008485	27	M
942627794	450008485	28	M
942627793	450008485	49	M
942627792	450008485	30	M
942627791	450008485	48	M
942627790	450008485	43	M
942627789	450008485	22	M
942627788	450008485	28	M
942627787	450008485	35	M
942627786	450008485	22	M
942627785	450008485	29	M
942627784	450008485	50	M
942627783	450008485	37	M
942627782	450008485	58	M
942627781	450008485	30	M
942627780	450008485	21	M
942627779	450008485	35	M
942627778	450008485	18	M
942627777	450008485	21	M
942627776	450008485	20	M
942627775	450008485	45	M
942627774	450008485	30	M
942627773	450008485	25	M
942627772	450008485	59	M
942627771	450008485	31	M
942627770	450008485	54	M
942627769	450008485	26	M
942627768	450008485	25	M
942627767	450008485	47	M
942627766	450008485	41	M
942627765	450008485	60	M
942627764	450008485	52	M
942627763	450008485	24	M
942627762	450008485	39	M
942627761	450008485	22	M
942627760	450008485	45	M
942627759	450008485	26	M
942627758	450008485	35	M
942627757	450008485	27	M
942627756	450008485	55	M
942627755	450008485	59	M
942627754	450008485	46	M
942627753	450008485	40	M
942627752	450008485	29	M
942627751	450008485	35	M
942627750	450008485	53	M
942627749	450008485	53	M
942627748	450008485	51	M
942627747	450008485	27	M
942627746	450008485	29	M
942627745	450008485	21	M
942627744	450008485	29	M
942627743	450008485	39	M
942627742	450008485	56	M
942627741	450008485	46	M
942627740	450008485	20	M
942627739	450008485	50	M
942627738	450008485	59	M
942627737	450008485	30	M
942627736	450008485	31	M
942627735	450008485	44	M
942627734	450008485	49	M
942627733	450008485	54	M
942627732	450008485	25	M
942627731	450008485	48	M
942627730	450008485	52	M
942627729	450008485	40	M
942627728	450008485	40	M
942627727	450008485	27	M
942627726	450008485	49	M
942627725	450008485	51	M
942627724	450008485	47	M
942627723	450008485	56	M
942627722	450008485	39	M
942627721	450008485	58	M
942627720	450008485	34	M
942627719	450008485	46	M
942627718	450008485	44	M
942627717	450008485	27	M
942627716	450008485	37	M
942627715	450008485	31	M
942627714	450008485	44	M
942627713	450008485	44	M
942627712	450008485	58	M
942627711	450008485	43	M
942627710	450008485	34	M
942627709	450008485	33	M
942627708	450008485	53	M
942627707	450008485	55	M
942627706	450008485	28	M
942627705	450008485	22	M
942627704	450008485	27	M
942627703	450008485	46	M
942627702	450008485	40	M
942627701	450008485	49	M
942627700	450008485	27	M
942627699	450008485	48	M
942627698	450008485	34	M
942627697	450008485	31	M
942627696	450008485	27	M
942627695	450008485	32	M
942627694	450008485	28	M
942627693	450008485	44	M
942627692	450008485	34	M
942627691	450008485	32	M
942627690	450008485	56	M
942627689	450008485	25	M
942627688	450008485	44	M
942627687	450008485	19	M
942627686	450008485	38	M
942627685	450008485	50	M
942627684	450008485	27	M
942627683	450008485	47	M
942627682	450008485	26	M
942627681	450008485	56	M
942627680	450008485	38	M
942627679	450008485	38	M
942627678	450008485	33	M
942627677	450008485	38	M
942627676	450008485	39	M
942627675	450008485	23	M
942627674	450008485	51	M
942627673	450008485	27	M
942627672	450008485	59	M
942627671	450008485	23	M
942627670	450008485	32	M
942627669	450008485	48	M
942627668	450008485	29	M
942627667	450008485	26	M
942627666	450008485	31	M
942627665	450008485	47	M
942627664	450008485	37	M
942627663	450008485	21	M
942627662	450008485	30	M
942627661	450008485	49	M
942627660	450008485	22	M
942627659	450008485	19	M
942627658	450008485	29	M
942627657	450008485	27	M
942627656	450008485	28	M
942627655	450008485	23	M
942627654	450008485	53	M
942627653	450008485	20	M
942627652	450008485	40	M
942627651	450008485	35	M
942627650	450008485	31	M
942627649	450008485	38	M
942627648	450008485	40	M
942627647	450008485	36	M
942627646	450008485	52	M
942627645	450008485	44	M
942627644	450008485	21	M
942627643	450008485	24	M
942627642	450008485	36	M
942627641	450008485	31	M
942627640	450008485	54	M
942627639	450008485	51	M
942627638	450008485	24	M
942627637	450008485	49	M
942627636	450008485	28	M
942627635	450008485	61	M
942627634	450008485	28	M
942627633	450008485	42	M
942627632	450008485	43	M
942623923	450008485	17	M
942623924	450008485	17	M
942623925	450008485	16	M
942623926	450008485	13	M
942623927	450008485	16	M
942623928	450008485	17	M
942623929	450008485	17	M
942623930	450008485	15	M
942623931	450008485	17	M
942623932	450008485	17	M
942623933	450008485	16	M
942623934	450008485	14	M
942623935	450008485	15	M
942623936	450008485	16	M
942623937	450008485	13	M
942623938	450008485	17	M
942628448	450008485	29	M
942628447	450008485	45	M
942628446	450008485	47	M
942628445	450008485	31	M
942628444	450008485	38	M
942628443	450008485	59	M
942628442	450008485	36	M
942628441	450008485	36	M
942628440	450008485	56	M
942628439	450008485	20	M
942628438	450008485	49	M
942628437	450008485	34	M
942628436	450008485	37	M
942628435	450008485	25	M
942628434	450008485	28	M
942628433	450008485	35	M
942627631	450008485	40	M
942627630	450008485	45	M
942627629	450008485	49	M
942627628	450008485	24	M
942627627	450008485	44	M
942627626	450008485	21	M
942627625	450008485	24	M
942627624	450008485	29	M
942627623	450008485	38	M
942627622	450008485	30	M
942627621	450008485	20	M
942627620	450008485	57	M
942627619	450008485	52	M
942627618	450008485	45	M
942627617	450008485	38	M
942627616	450008485	39	M
942627615	450008485	19	M
942627614	450008485	48	M
942627613	450008485	41	M
942627612	450008485	42	M
942627611	450008485	37	M
942627610	450008485	47	M
942627609	450008485	35	M
942627608	450008485	58	M
942627607	450008485	25	M
942627606	450008485	25	M
942627605	450008485	45	M
942627604	450008485	19	M
942627603	450008485	30	M
942627602	450008485	42	M
942627601	450008485	28	M
942627600	450008485	27	M
942627599	450008485	22	M
942627598	450008485	46	M
942627597	450008485	43	M
942627596	450008485	62	M
942627595	450008485	48	M
942627594	450008485	26	M
942627593	450008485	26	M
942627592	450008485	32	M
942627591	450008485	29	M
942627590	450008485	28	M
942627589	450008485	42	M
942627588	450008485	48	M
942627587	450008485	52	M
942627586	450008485	43	M
942627585	450008485	43	M
942627584	450008485	32	M
942627583	450008485	36	M
942627582	450008485	40	M
942627581	450008485	25	M
942627580	450008485	34	M
942627579	450008485	21	M
942627578	450008485	57	M
942627577	450008485	50	M
942627576	450008485	33	M
942627575	450008485	58	M
942627574	450008485	19	M
942627573	450008485	60	M
942627572	450008485	22	M
942627571	450008485	49	M
942627570	450008485	20	M
942627569	450008485	22	M
942627568	450008485	24	M
942627567	450008485	29	M
942627566	450008485	34	M
942627565	450008485	29	M
942627564	450008485	39	M
942627563	450008485	20	M
942627562	450008485	25	M
942627561	450008485	20	M
942627560	450008485	38	M
942627559	450008485	34	M
942627558	450008485	25	M
942627557	450008485	39	M
942627556	450008485	46	M
942627555	450008485	39	M
942627554	450008485	37	M
942627553	450008485	42	M
942627552	450008485	32	M
942627551	450008485	25	M
942627550	450008485	24	M
942627549	450008485	30	M
942627548	450008485	19	M
942627547	450008485	57	M
942627546	450008485	23	M
942627545	450008485	25	M
942627544	450008485	35	M
942627543	450008485	39	M
942627542	450008485	54	M
942627541	450008485	33	M
942627540	450008485	21	M
942627539	450008485	42	M
942627538	450008485	37	M
942627537	450008485	35	M
942627536	450008485	18	M
942627535	450008485	25	M
942627534	450008485	54	M
942627334	450008485	49	M
942627335	450008485	41	M
942627336	450008485	64	M
942627337	450008485	61	M
942627338	450008485	33	M
942627533	450008485	27	M
942627532	450008485	52	M
942627531	450008485	44	M
942627530	450008485	27	M
942627529	450008485	37	M
942627528	450008485	29	M
942627527	450008485	22	M
942627526	450008485	52	M
942627525	450008485	28	M
942627524	450008485	27	M
942627523	450008485	23	M
942627522	450008485	46	M
942627521	450008485	50	M
942627520	450008485	38	M
942627519	450008485	26	M
942627518	450008485	39	M
942627517	450008485	49	M
942627516	450008485	34	M
942627515	450008485	25	M
942627514	450008485	41	M
942627513	450008485	28	M
942627512	450008485	50	M
942627511	450008485	50	M
942627510	450008485	37	M
942627509	450008485	53	M
942627508	450008485	31	M
942627507	450008485	44	M
942627506	450008485	26	M
942627505	450008485	48	M
942627504	450008485	30	M
942627503	450008485	26	M
942627502	450008485	42	M
942627501	450008485	29	M
942627500	450008485	58	M
942627499	450008485	31	M
942627498	450008485	32	M
942627339	450008485	28	M
942627340	450008485	27	M
942627341	450008485	25	M
942627342	450008485	21	M
942627343	450008485	37	M
942627344	450008485	38	M
942627345	450008485	46	M
942627346	450008485	47	M
942627347	450008485	39	M
942627348	450008485	23	M
942627349	450008485	38	M
942627350	450008485	23	M
942627351	450008485	28	M
942627352	450008485	41	M
942627353	450008485	36	M
942627354	450008485	41	M
942627355	450008485	42	M
942627356	450008485	39	M
942627357	450008485	33	M
942627358	450008485	63	M
942627359	450008485	26	M
942627360	450008485	32	M
942627361	450008485	52	M
942627362	450008485	38	M
942627363	450008485	30	M
942627364	450008485	44	M
942627365	450008485	41	M
942627366	450008485	43	M
942627367	450008485	36	M
942627368	450008485	38	M
942627369	450008485	41	M
942627370	450008485	28	M
942627371	450008485	43	M
942627372	450008485	57	M
942627373	450008485	32	M
942627374	450008485	60	M
942627375	450008485	35	M
942627376	450008485	44	M
942627377	450008485	25	M
942627378	450008485	51	M
942627379	450008485	32	M
942627380	450008485	26	M
942627381	450008485	30	M
942627382	450008485	28	M
942627383	450008485	18	M
942627384	450008485	28	M
942627385	450008485	42	M
942627386	450008485	27	M
942627387	450008485	30	M
942627388	450008485	28	M
942627389	450008485	36	M
942627390	450008485	51	M
942627391	450008485	58	M
942627392	450008485	50	M
942627393	450008485	38	M
942627394	450008485	25	M
942627395	450008485	44	M
942627396	450008485	46	M
942627397	450008485	36	M
942627398	450008485	31	M
942627399	450008485	41	M
942627400	450008485	25	M
942627401	450008485	49	M
942627402	450008485	30	M
942627403	450008485	47	M
942627404	450008485	54	M
942627405	450008485	33	M
942627406	450008485	39	M
942627407	450008485	33	M
942627408	450008485	24	M
942627409	450008485	33	M
942627410	450008485	20	M
942627411	450008485	50	M
942627412	450008485	49	M
942627413	450008485	40	M
942627414	450008485	40	M
942627415	450008485	25	M
942627416	450008485	21	M
942627417	450008485	27	M
942627418	450008485	22	M
942627419	450008485	22	M
942627420	450008485	27	M
942627421	450008485	21	M
942627422	450008485	39	M
942627423	450008485	28	M
942627424	450008485	31	M
942627425	450008485	35	M
942627426	450008485	23	M
942627427	450008485	32	M
942627428	450008485	18	M
942627429	450008485	32	M
942627430	450008485	56	M
942627431	450008485	44	M
942627432	450008485	42	M
942627433	450008485	35	M
942627434	450008485	31	M
942627435	450008485	54	M
942627436	450008485	39	M
942627437	450008485	26	M
942627438	450008485	20	M
942627439	450008485	28	M
942627440	450008485	30	M
942627441	450008485	62	M
942627442	450008485	25	M
942627443	450008485	57	M
942627444	450008485	50	M
942627445	450008485	59	M
942627446	450008485	33	M
942627447	450008485	22	M
942627448	450008485	37	M
942627449	450008485	45	M
942627450	450008485	32	M
942627451	450008485	36	M
942627452	450008485	59	M
942627453	450008485	33	M
942627454	450008485	24	M
942627455	450008485	38	M
942627456	450008485	40	M
942627457	450008485	20	M
942627458	450008485	27	M
942627459	450008485	29	M
942627460	450008485	43	M
942627461	450008485	38	M
942627462	450008485	36	M
942627463	450008485	28	M
942627464	450008485	37	M
942627465	450008485	40	M
942627466	450008485	56	M
942627467	450008485	27	M
942627468	450008485	36	M
942627469	450008485	20	M
942627470	450008485	25	M
942627471	450008485	43	M
942627472	450008485	22	M
942627473	450008485	27	M
942627474	450008485	44	M
942627475	450008485	42	M
942627476	450008485	25	M
942627477	450008485	36	M
942627478	450008485	41	M
942627479	450008485	43	M
942629467	450008480	34	M
942623939	450008480	17	M
942623940	450008480	17	M
942623941	450008480	15	M
942623942	450008480	17	M
942623943	450008480	17	M
942623944	450008480	16	M
942623945	450008480	14	M
942623946	450008480	17	M
942623947	450008480	13	M
942623948	450008480	15	M
942623949	450008480	13	M
942623950	450008480	17	M
942623951	450008480	17	M
942623952	450008480	13	M
942623953	450008480	17	M
942623954	450008480	15	M
942630715	450008480	79	M
942630714	450008480	78	M
942630713	450008480	79	M
942630712	450008480	88	M
942629576	450008480	34	M
942629575	450008480	25	M
942629574	450008480	22	M
942629573	450008480	50	M
942629572	450008480	42	M
942629571	450008480	41	M
942629570	450008480	47	M
942629569	450008480	43	M
